Customer Last Name,Customer First Name,Product Price,Day of Week,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Product Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Returned,Person
Hart,Adam,525.98,Friday,925,CA-2013-149797,9/16/2016,9/21/2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488,No,Chuck Magee
Beeghly,Rob,4.28,Friday,4517,US-2013-128678,9/16/2016,9/21/2016,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,0,10.058,No,Anna Andreadi
Beeghly,Rob,8.69,Friday,4518,US-2013-128678,9/16/2016,9/21/2016,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7,0.2,15.8158,No,Anna Andreadi
Deggeller,Justin,6.38,Friday,8783,CA-2013-116911,9/16/2016,9/21/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,4,0.2,6.6352,No,Anna Andreadi
Deggeller,Justin,376.13,Friday,8784,CA-2013-116911,9/16/2016,9/21/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,3,0,259.5297,No,Anna Andreadi
Hood,Angele,7.08,Friday,9427,CA-2013-160479,9/16/2016,9/21/2016,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,No,Anna Andreadi
Castell,Becky,6.48,Saturday,6999,US-2013-134369,9/17/2016,9/23/2016,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2,0,6.3504,No,Anna Andreadi
Dawkins,Keith,160.98,Saturday,7271,CA-2013-123337,9/17/2016,9/23/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-12.8784,No,Anna Andreadi
Dawkins,Keith,4.37,Saturday,7272,CA-2013-123337,9/17/2016,9/23/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0,4.5448,No,Anna Andreadi
Roper,Corey,60.89,Saturday,8892,CA-2013-162159,9/17/2016,9/19/2016,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,0,30.445,Yes,Cassandra Brandow
Sink,Jim,6.7,Sunday,90,CA-2013-109806,9/18/2016,9/23/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0,6.633,Yes,Anna Andreadi
Sink,Jim,45.99,Sunday,91,CA-2013-109806,9/18/2016,9/23/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,Yes,Anna Andreadi
Sink,Jim,6.48,Sunday,92,CA-2013-109806,9/18/2016,9/23/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0,3.1104,Yes,Anna Andreadi
Stewart,Cindy,99,Sunday,1508,CA-2013-134208,9/18/2016,9/24/2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396,4,0,190.08,No,Cassandra Brandow
Armstrong,Laura,145.95,Sunday,2256,CA-2013-164091,9/18/2016,9/23/2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355,No,Chuck Magee
Armstrong,Laura,54.74,Sunday,2257,CA-2013-164091,9/18/2016,9/23/2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.9388,No,Chuck Magee
Jacobs,Sanjit,71.18,Sunday,3249,CA-2013-159730,9/18/2016,9/22/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,No,Anna Andreadi
Jacobs,Sanjit,65.99,Sunday,3250,CA-2013-159730,9/18/2016,9/22/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,7.9188,No,Anna Andreadi
Weiss,Luke,58.1,Sunday,3311,CA-2013-111416,9/18/2016,9/23/2016,Standard Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,No,Chuck Magee
Sweed,Brendan,6.68,Sunday,3720,CA-2013-105900,9/18/2016,9/24/2016,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,47201,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,33.4,5,0,12.358,No,Kelly Williams
O'Donnell,Patrick,4.94,Sunday,9028,US-2013-152415,9/18/2016,9/23/2016,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0,6.2244,No,Chuck Magee
O'Donnell,Patrick,63.94,Sunday,9029,US-2013-152415,9/18/2016,9/23/2016,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0,61.3824,No,Chuck Magee
Staebel,Troy,73.85,Sunday,9090,CA-2013-131093,9/18/2016,9/21/2016,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,295.4,5,0.2,-62.7725,No,Chuck Magee
Clark,Chuck,3.08,Sunday,9449,US-2013-148957,9/18/2016,9/24/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12.32,4,0,5.9136,Yes,Anna Andreadi
MacAllister,Henry,5.77,Monday,71,CA-2013-106075,9/19/2016,9/24/2016,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,0.2,1.731,No,Chuck Magee
Balk,Nona,174.29,Monday,756,CA-2013-140928,9/19/2016,9/23/2016,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,0.45,-167.3184,No,Cassandra Brandow
McFarland,Anne,350.98,Monday,2014,CA-2013-145905,9/19/2016,9/24/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0,84.2352,No,Cassandra Brandow
McFarland,Anne,6.54,Monday,2015,CA-2013-145905,9/19/2016,9/24/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168,No,Cassandra Brandow
McFarland,Anne,225.02,Monday,2016,CA-2013-145905,9/19/2016,9/24/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0,117.0104,No,Cassandra Brandow
Vernon,Seth,2.23,Monday,3542,CA-2013-157511,9/19/2016,9/21/2016,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3,0.2,1.6056,No,Chuck Magee
Vernon,Seth,70.98,Monday,3543,CA-2013-157511,9/19/2016,9/21/2016,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098,No,Chuck Magee
Vernon,Seth,3.34,Monday,3544,CA-2013-157511,9/19/2016,9/21/2016,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,1,0.2,0.3674,No,Chuck Magee
Morse,Magdelene,350.99,Monday,4347,CA-2013-120355,9/19/2016,9/26/2016,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396,No,Chuck Magee
Morse,Magdelene,20.24,Monday,4348,CA-2013-120355,9/19/2016,9/26/2016,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60.72,3,0,26.1096,No,Chuck Magee
O'Brill,Patrick,3.75,Monday,4664,CA-2013-111409,9/19/2016,9/23/2016,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3,1,0.2,1.05,No,Cassandra Brandow
Waco,Jane,500.98,Monday,5881,CA-2013-133935,9/19/2016,9/23/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,No,Anna Andreadi
Waco,Jane,40.99,Monday,5882,CA-2013-133935,9/19/2016,9/23/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,9,0,180.7659,No,Anna Andreadi
Waco,Jane,122.99,Monday,5883,CA-2013-133935,9/19/2016,9/23/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219,No,Anna Andreadi
Donatelli,Bill,149.99,Monday,9613,CA-2013-110086,9/19/2016,9/23/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,95695,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2,23.9984,No,Anna Andreadi
Hildebrand,Eugene,500.98,Tuesday,658,US-2013-156097,9/20/2016,9/20/2016,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098,No,Kelly Williams
Hildebrand,Eugene,5.77,Tuesday,659,US-2013-156097,9/20/2016,9/20/2016,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,0.8,-3.462,No,Kelly Williams
Huthwaite,Rick,178.47,Tuesday,2021,CA-2013-168354,9/20/2016,9/22/2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0,481.869,No,Chuck Magee
Huthwaite,Rick,5.68,Tuesday,2022,CA-2013-168354,9/20/2016,9/22/2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668,No,Chuck Magee
Huthwaite,Rick,16.51,Tuesday,2023,CA-2013-168354,9/20/2016,9/22/2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,0,23.7744,No,Chuck Magee
Huthwaite,Rick,218.08,Tuesday,2024,CA-2013-168354,9/20/2016,9/22/2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.2496,No,Chuck Magee
Wooten,Scot,22.84,Tuesday,2118,CA-2013-130267,9/20/2016,9/24/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0,73.5448,No,Anna Andreadi
Daniels,Shirley,4.24,Tuesday,2881,CA-2013-102932,9/20/2016,9/24/2016,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,0,12.72,No,Chuck Magee
Daniels,Shirley,9.31,Tuesday,2882,CA-2013-102932,9/20/2016,9/24/2016,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.0997,No,Chuck Magee
Pippenger,Theone,2.52,Tuesday,3718,CA-2013-142370,9/20/2016,9/24/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0,0.1512,No,Cassandra Brandow
Pippenger,Theone,49.99,Tuesday,3719,CA-2013-142370,9/20/2016,9/24/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,249.95,5,0,107.4785,No,Cassandra Brandow
Pryor,Anne,10.68,Tuesday,4582,CA-2013-120250,9/20/2016,9/23/2016,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3,0.2,3.8448,No,Chuck Magee
Clark,Chuck,4.98,Tuesday,4770,US-2013-114888,9/20/2016,9/25/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,No,Anna Andreadi
Clark,Chuck,2.08,Tuesday,4771,US-2013-114888,9/20/2016,9/25/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,0,1.872,No,Anna Andreadi
Kelty,Clytie,34.76,Tuesday,7166,CA-2013-158610,9/20/2016,9/23/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0,17.38,No,Chuck Magee
Hawley,Frank,5.58,Tuesday,8468,CA-2013-168557,9/20/2016,9/24/2016,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2,0.2,3.1248,No,Anna Andreadi
Maxwell,Greg,7.31,Wednesday,3411,CA-2013-100244,9/21/2016,9/25/2016,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9,0,30.2634,No,Anna Andreadi
Maxwell,Greg,169.99,Wednesday,3412,CA-2013-100244,9/21/2016,9/25/2016,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,271.984,2,0.2,88.3948,No,Anna Andreadi
Maxwell,Greg,2.94,Wednesday,3413,CA-2013-100244,9/21/2016,9/25/2016,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,11.76,4,0,3.1752,No,Anna Andreadi
Maxwell,Greg,38.76,Wednesday,3414,CA-2013-100244,9/21/2016,9/25/2016,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,77.52,2,0,37.9848,No,Anna Andreadi
Maxwell,Greg,30.4,Wednesday,3415,CA-2013-100244,9/21/2016,9/25/2016,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2,0.2,15.808,No,Anna Andreadi
McAdams,Filia,10.68,Wednesday,5606,CA-2013-134516,9/21/2016,9/26/2016,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,No,Cassandra Brandow
McAdams,Filia,122.99,Wednesday,5607,CA-2013-134516,9/21/2016,9/26/2016,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.0691,No,Cassandra Brandow
Abelman,Helen,78.65,Wednesday,8046,CA-2013-145611,9/21/2016,9/25/2016,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0,129.7725,No,Chuck Magee
Nazzal,Edward,16.74,Wednesday,8484,CA-2013-126284,9/21/2016,9/25/2016,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,49505,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,5,0,41.013,No,Kelly Williams
Jas,Heather,81.94,Wednesday,9281,CA-2013-166772,9/21/2016,9/25/2016,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0,40.97,No,Anna Andreadi
Hughsby,Sally,16.99,Friday,3621,CA-2013-109743,9/23/2016,9/30/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,40.776,3,0.2,4.5873,No,Cassandra Brandow
Hughsby,Sally,9.99,Friday,3622,CA-2013-109743,9/23/2016,9/30/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,63.936,8,0.2,5.5944,No,Cassandra Brandow
Wener,Pierre,3.28,Friday,3965,CA-2013-120257,9/23/2016,9/29/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,No,Chuck Magee
Cox,Amy,2.78,Friday,4665,CA-2013-116232,9/23/2016,9/27/2016,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.506,9,0.7,-6.0048,No,Cassandra Brandow
Cox,Amy,10.35,Friday,4666,CA-2013-116232,9/23/2016,9/27/2016,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.796,No,Cassandra Brandow
Steele,Ann,6.64,Friday,6465,US-2013-155404,9/23/2016,9/29/2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0,6.3744,No,Cassandra Brandow
Dilbeck,Robert,4.13,Friday,7354,CA-2013-151974,9/23/2016,9/30/2016,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,0.2,5.369,No,Chuck Magee
Zeldin,Sam,21.39,Friday,8177,CA-2013-135965,9/23/2016,9/26/2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10035,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,0,37.2186,No,Chuck Magee
Chung,Anna,5.98,Friday,9447,CA-2013-158617,9/23/2016,9/29/2016,Standard Class,AC-10660,Anna Chung,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.146,No,Kelly Williams
McNair,Suzanne,12.22,Friday,9554,CA-2013-125724,9/23/2016,9/28/2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,7,0.2,8.554,No,Anna Andreadi
Selesnick,Chris,9.48,Friday,9721,CA-2013-119641,9/23/2016,9/27/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584,No,Kelly Williams
Pelletier,Nora,39.98,Friday,9875,CA-2013-166653,9/23/2016,9/25/2016,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Parma,Ohio,44134,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",63.968,2,0.2,19.99,No,Chuck Magee
Crowe,Ryan,5.08,Friday,9983,US-2013-157728,9/23/2016,9/29/2016,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,49505,Central,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",35.56,7,0,16.7132,No,Kelly Williams
Crowe,Ryan,48.99,Friday,9984,US-2013-157728,9/23/2016,9/29/2016,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,49505,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,97.98,2,0,27.4344,No,Kelly Williams
Lampkin,Kelly,110.98,Saturday,2369,US-2013-129469,9/24/2016,9/28/2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,-26.6352,No,Chuck Magee
Lampkin,Kelly,3.07,Saturday,2370,US-2013-129469,9/24/2016,9/28/2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.2,0.307,No,Chuck Magee
Applegate,Russell,23.65,Saturday,3746,CA-2013-149979,9/24/2016,9/29/2016,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0,34.2925,No,Cassandra Brandow
Applegate,Russell,122.99,Saturday,3747,CA-2013-149979,9/24/2016,9/29/2016,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0,81.1734,No,Cassandra Brandow
McMahon,Candace,6.84,Saturday,5242,CA-2013-110730,9/24/2016,9/27/2016,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0,3.6936,No,Anna Andreadi
Huff,Darrin,2.04,Saturday,5299,CA-2013-106656,9/24/2016,9/27/2016,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,0,1.9176,No,Anna Andreadi
Huff,Darrin,6.3,Saturday,5300,CA-2013-106656,9/24/2016,9/27/2016,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,8.694,No,Anna Andreadi
Rozendal,Clay,1.88,Saturday,5634,CA-2013-101742,9/24/2016,9/29/2016,Second Class,CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,7,0.2,3.6848,No,Chuck Magee
Sundaresam,Joni,4.98,Saturday,6053,CA-2013-124016,9/24/2016,9/27/2016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,No,Chuck Magee
Sundaresam,Joni,8.75,Saturday,6054,CA-2013-124016,9/24/2016,9/27/2016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28,4,0.2,7.7,No,Chuck Magee
